x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.0,-0.2964044213294983,-0.5244078636169434,-0.6194092631340027,-0.6688100099563599,-0.2546038031578064,-0.25080373883247375,-0.20140300691127777,0.030400454998016357,-0.0342005118727684,-0.33440500497817993,-0.4484066963195801,-0.4408065974712372,-0.3382050693035126,-0.12920193374156952,-0.0684010237455368,-0.026600398123264313,0.2888043224811554,0.16720250248908997,0.12160181999206543,0.14060209691524506,0.0,-0.18240272998809814,-0.5092076063156128,-1.0222152471542358,-0.8094121217727661,-1.0488157272338867,-0.714410662651062,-0.5662084817886353,-0.8284123539924622,-0.9994149208068848,-0.8208122849464417,-1.026015281677246,-0.7752115726470947,-0.627009391784668,-0.8664129376411438,-0.714410662651062,-0.55860835313797,-0.8018119931221008,-0.9576143026351929,-0.7676115036010742,-0.6384095549583435,ROCK
0.0,-0.21592436730861664,-0.3520506024360657,-0.25347644090652466,-0.4083787202835083,-0.7275712490081787,-0.6477731466293335,-0.41307270526885986,0.1689842939376831,-0.6759371757507324,0.12204421311616898,-0.6196090579032898,-0.6149150729179382,-0.47409480810165405,0.19245433807373047,-0.6336910724639893,-0.4365427494049072,0.08449214696884155,-0.6055270433425903,-0.5867510437965393,-0.42246073484420776,0.0,-0.553892970085144,-1.1312559843063354,-1.8541332483291626,-1.5114706754684448,-1.0890098810195923,-0.8918615579605103,-0.7698173522949219,-0.6055270433425903,-0.7369592785835266,-1.3988144397735596,-1.4551424980163574,-1.2016661167144775,-1.0796219110488892,-1.0561518669128418,-0.5679749846458435,-0.46470680832862854,-0.32388657331466675,-0.4271547496318817,-0.31449854373931885,-0.22531239688396454,ROCK
0.0,-0.1937965452671051,-0.2990003824234009,-0.18825949728488922,-0.359907865524292,-0.6312230229377747,-0.5703155398368835,-0.34329673647880554,0.2879262864589691,-0.6035377979278564,0.24362994730472565,-0.531556248664856,-0.5647785067558289,-0.43742647767066956,0.2990003824234009,-0.5869266986846924,-0.3931301236152649,0.132889062166214,-0.5647785067558289,-0.5592414736747742,-0.40420421957969666,0.0,-0.6533712148666382,-1.3012053966522217,-2.048706293106079,-1.7220207452774048,-1.2126126289367676,-1.0077420473098755,-0.813945472240448,-0.6810564398765564,-0.7973343729972839,-1.6334279775619507,-1.6666502952575684,-1.3455016613006592,-1.1849274635314941,-1.2181496620178223,-0.5980007648468018,-0.43742647767066956,-0.3322226405143738,-0.4595746695995331,-0.2990003824234009,-0.1661113202571869,ROCK
0.0,-0.24480469524860382,-0.35297420620918274,-0.13094204664230347,-0.3643604815006256,-0.6547102332115173,-0.5806995034217834,-0.31312230229377747,0.3472810983657837,-0.5806995034217834,0.24480469524860382,-0.5408475995063782,-0.5408475995063782,-0.4212917983531952,0.37005361914634705,-0.5351544618606567,-0.30742916464805603,0.2846566140651703,-0.4725300073623657,-0.4668368697166443,-0.2732703685760498,0.0,-0.6831759214401245,-1.3720449209213257,-2.203242301940918,-1.8104161024093628,-1.241102933883667,-0.9849119186401367,-0.8482767343521118,-0.7059484124183655,-0.814117968082428,-1.6510084867477417,-1.6567015647888184,-1.3435792922973633,-1.224023461341858,-1.2467960119247437,-0.5863926410675049,-0.4725300073623657,-0.38713300228118896,-0.4383712112903595,-0.2903497517108917,-0.1821802407503128,ROCK
0.0,-0.26114800572395325,-0.3460211157798767,-0.17627491056919098,-0.2937915027141571,-0.6398126482963562,-0.5810543298721313,-0.3460211157798767,0.36560720205307007,-0.5288246870040894,0.13710270822048187,-0.5875830054283142,-0.6071690917015076,-0.4700664281845093,0.2937915027141571,-0.509238600730896,-0.32643499970436096,0.31337761878967285,-0.37866461277008057,-0.37866461277008057,-0.20891840755939484,0.0,-0.763857901096344,-1.52118718624115,-2.36991810798645,-2.0565404891967773,-1.2861539125442505,-1.181694746017456,-1.0837641954421997,-0.9531902074813843,-0.8487310409545898,-1.8476221561431885,-1.7366342544555664,-1.442842721939087,-1.2600390911102295,-1.4036705493927002,-0.6789848208427429,-0.5875830054283142,-0.43089422583580017,-0.46353772282600403,-0.3199063241481781,-0.2285045087337494,ROCK
0.0,-0.21039338409900665,-0.31258445978164673,-0.21640461683273315,-0.34264063835144043,-0.5830902457237244,-0.547022819519043,-0.3606743812561035,0.32460692524909973,-0.5109553337097168,0.18634842336177826,-0.5229778289794922,-0.5770789980888367,-0.4748879075050354,0.28853949904441833,-0.5109553337097168,-0.34264063835144043,0.22241586446762085,-0.4147755205631256,-0.4328092336654663,-0.29455074667930603,0.0,-0.6311801671981812,-1.2864052057266235,-2.0378100872039795,-1.7432594299316406,-1.2443265914916992,-1.1060680150985718,-0.9437646269798279,-0.7934836149215698,-0.8596072793006897,-1.647079586982727,-1.6410683393478394,-1.3465176820755005,-1.1902254819869995,-1.2623603343963623,-0.6732588410377502,-0.5410115718841553,-0.4087642729282379,-0.5229778289794922,-0.3666855990886688,-0.25848329067230225,ROCK
0.0,-0.156855970621109,-0.1736619770526886,-0.02240799553692341,-0.11764197796583176,-0.32491594552993774,-0.22968196868896484,-0.10643798112869263,0.3193139433860779,-0.24648796021938324,0.24088595807552338,-0.2352839559316635,-0.30810993909835815,-0.2520899474620819,0.34172195196151733,-0.17926396429538727,-0.11203998327255249,0.2800999581813812,-0.07282599061727524,-0.11203998327255249,-0.056019991636276245,0.0,-0.6498318910598755,-1.3052657842636108,-1.9999136924743652,-1.843057632446289,-1.3108677864074707,-1.2884597778320312,-1.154011845588684,-0.9523398280143738,-0.9691458344459534,-1.5573557615280151,-1.5293457508087158,-1.299663782119751,-1.1708178520202637,-1.221235752105713,-0.7898818850517273,-0.6834439039230347,-0.49857792258262634,-0.6386278867721558,-0.5209859013557434,-0.4257519245147705,ROCK
0.0,-0.04490910843014717,-0.03929546847939491,-0.011227277107536793,0.028068192303180695,-0.06736365705728531,0.033681828528642654,0.07859093695878983,0.22454553842544556,-0.03929546847939491,0.16840915381908417,0.05613638460636139,-0.022454554215073586,-0.1515682339668274,0.25261372327804565,0.10104548931121826,0.08981821686029434,0.18525005877017975,0.1627955138683319,0.12911368906497955,0.11227276921272278,0.0,-0.6062729358673096,-1.1957049369812012,-1.6728641986846924,-1.7514551877975464,-1.3641141653060913,-1.4258641004562378,-1.2855231761932373,-1.0272958278656006,-0.9992276430130005,-1.3360459804534912,-1.2855231761932373,-1.1115003824234009,-0.9599321484565735,-1.0104548931121826,-0.6960911750793457,-0.5950456857681274,-0.39295467734336853,-0.4771592617034912,-0.3424319326877594,-0.24138644337654114,ROCK
0.0,0.0,0.07556536048650742,0.17272081971168518,0.19431091845035553,-0.10795050859451294,0.248286172747612,0.2968639135360718,0.27527379989624023,-0.05397525429725647,0.3400441110134125,0.3400441110134125,0.2428886443376541,-0.03778268024325371,0.4210070073604584,0.43180203437805176,0.35623669624328613,0.17272081971168518,0.4587896764278412,0.4533921480178833,0.3778267800807953,0.0,-0.6531006097793579,-1.2414308786392212,-1.5706799030303955,-1.8621463775634766,-1.3925615549087524,-1.592270016670227,-1.4195492267608643,-1.1604679822921753,-0.9985422492027283,-1.2630209922790527,-1.1226853132247925,-1.009337306022644,-0.7016783356666565,-0.8851941823959351,-0.6746907234191895,-0.5829327702522278,-0.26987627148628235,-0.39941689372062683,-0.2968639135360718,-0.21590101718902588,ROCK
0.0,-0.023525748401880264,0.064695805311203,0.194087415933609,0.20585030317306519,-0.10586586594581604,0.2764275372028351,0.36464908719062805,0.3352419137954712,-0.017644310370087624,0.347004771232605,0.41758203506469727,0.36464908719062805,0.03528862074017525,0.452870637178421,0.5528550744056702,0.49404069781303406,0.24113892018795013,0.5528550744056702,0.5881437063217163,0.5352107882499695,0.0,-0.7175353169441223,-1.3174419403076172,-1.6115137338638306,-1.9173485040664673,-1.4291892051696777,-1.7114981412887573,-1.5644623041152954,-1.2703903913497925,-0.9998443126678467,-1.299797534942627,-1.1880502700805664,-1.1174730062484741,-0.64695805311203,-0.8586897850036621,-0.7057724595069885,-0.6410766243934631,-0.18232454359531403,-0.3117161691188812,-0.23525747656822205,-0.17056167125701904,ROCK
0.0,-0.053231146186590195,0.023658286780118942,0.13012057542800903,0.14786429703235626,-0.07688943296670914,0.3785325884819031,0.41993460059165955,0.30755773186683655,0.029572859406471252,0.4081054627895355,0.4021908938884735,0.31347230076789856,0.06506028771400452,0.5204823017120361,0.585542619228363,0.48499488830566406,0.2957285940647125,0.668346643447876,0.656517505645752,0.555969774723053,0.0,-0.6269446015357971,-1.2184017896652222,-1.602849006652832,-1.9518086910247803,-1.354436993598938,-1.579190731048584,-1.413582682609558,-1.2716329097747803,-0.999562680721283,-1.313035011291504,-1.165170669555664,-1.0468791723251343,-0.674261212348938,-0.9877334833145142,-0.7452360391616821,-0.6506029367446899,-0.36078888177871704,-0.5086531639099121,-0.3903617560863495,-0.30755773186683655,ROCK
0.0,-0.03508711978793144,0.05847853049635887,0.15789203345775604,0.16958773136138916,-0.09356565028429031,0.4210454225540161,0.47367608547210693,0.3391754627227783,0.005847853142768145,0.4327411353588104,0.4327411353588104,0.35087117552757263,0.05847853049635887,0.5263067483901978,0.6315681338310242,0.5263067483901978,0.2573055326938629,0.684198796749115,0.6958945393562317,0.5964810252189636,0.0,-0.6198723912239075,-1.2046576738357544,-1.5847681760787964,-1.9590307474136353,-1.3450062274932861,-1.5672246217727661,-1.3917890787124634,-1.2806798219680786,-0.9999828934669495,-1.3099191188812256,-1.14617919921875,-1.023374319076538,-0.6549595594406128,-0.9941350221633911,-0.7368294596672058,-0.6432638168334961,-0.37426260113716125,-0.5263067483901978,-0.40350186824798584,-0.3157840669155121,ROCK
0.0,-0.09149322658777237,-0.05082957074046135,-0.0050829569809138775,-0.010165913961827755,-0.03049774281680584,0.2897285521030426,0.31006038188934326,0.21348419785499573,0.0864102691411972,0.3659729063510895,0.35580700635910034,0.2998944818973541,0.1728205382823944,0.47271502017974854,0.5082957148551941,0.437134325504303,0.34055814146995544,0.5947059988975525,0.5743741393089294,0.5032127499580383,0.0,-0.5235446095466614,-1.0572550296783447,-1.4384769201278687,-1.7383713722229004,-1.260573387145996,-1.504555344581604,-1.3469836711883545,-1.209743857383728,-0.9962596297264099,-1.240241527557373,-1.0775868892669678,-0.9555959701538086,-0.6557014584541321,-0.9505130052566528,-0.7471947073936462,-0.6455355882644653,-0.4320513606071472,-0.5743741393089294,-0.4523831903934479,-0.3659729063510895,ROCK
0.0,-0.09246780723333359,-0.01631784811615944,0.05983211100101471,0.11966422200202942,0.11422494053840637,0.4568997621536255,0.48953545093536377,0.34811410307884216,0.25020700693130493,0.42970335483551025,0.4786568880081177,0.4351426362991333,0.2665248513221741,0.5493675470352173,0.6799103617668152,0.6200782656669617,0.4460211992263794,0.7451817393302917,0.7397424578666687,0.6853496432304382,0.0,-0.5602461695671082,-1.1041744947433472,-1.4849241971969604,-1.7895240783691406,-1.2673529386520386,-1.5284384489059448,-1.3924564123153687,-1.191202998161316,-0.9681923389434814,-1.2727922201156616,-1.1368101835250854,-1.022585153579712,-0.7288638949394226,-0.9790709018707275,-0.7669388651847839,-0.6744710803031921,-0.3916283845901489,-0.5384889841079712,-0.42970335483551025,-0.34811410307884216,ROCK
0.0,-0.06681089848279953,-0.01027860026806593,0.056532301008701324,0.07195020467042923,-0.035975102335214615,0.32891520857810974,0.37002959847450256,0.282661497592926,0.07708950340747833,0.39572611451148987,0.4162833094596863,0.37002959847450256,0.14390040934085846,0.4882335066795349,0.565322995185852,0.5087907314300537,0.31863659620285034,0.6167160272598267,0.6269946098327637,0.5704622864723206,0.0,-0.4830942153930664,-1.0021635293960571,-1.4081681966781616,-1.7062475681304932,-1.2539892196655273,-1.4852577447891235,-1.3208000659942627,-1.1460639238357544,-0.9970242381095886,-1.197456955909729,-1.0278600454330444,-0.9147953987121582,-0.6783875823020935,-0.9147953987121582,-0.7195020318031311,-0.6218553185462952,-0.4368405044078827,-0.565322995185852,-0.4317012131214142,-0.34947240352630615,ROCK
0.0,-0.057769253849983215,0.057769253849983215,0.17855951189994812,0.23632876574993134,0.13654550909996033,0.5041680335998535,0.5409302711486816,0.409636527299881,0.2573357820510864,0.5094197988510132,0.5566855669021606,0.5146715641021729,0.2625875174999237,0.6144548058509827,0.740496814250946,0.682727575302124,0.4463987946510315,0.7772590517997742,0.7877625823020935,0.7352450489997864,0.0,-0.47790929675102234,-0.9873290657997131,-1.3759585618972778,-1.6648049354553223,-1.234161376953125,-1.465238332748413,-1.3181893825531006,-1.1133711338043213,-0.9663220643997192,-1.1763920783996582,-1.0398465394973755,-0.9295598268508911,-0.7142380475997925,-0.9085528254508972,-0.7247415781021118,-0.6354618072509766,-0.4043847918510437,-0.5356785655021667,-0.4253917932510376,-0.3466155230998993,ROCK
0.0,-0.08037486672401428,0.03444636985659599,0.2009371668100357,0.2468656599521637,0.2468656599521637,0.5396597981452942,0.5798472166061401,0.40761539340019226,0.3674279451370239,0.4478028118610382,0.5741061568260193,0.5511419177055359,0.3387226462364197,0.5798472166061401,0.7750433683395386,0.7348558902740479,0.49947237968444824,0.798007607460022,0.8037486672401428,0.7635611891746521,0.0,-0.5798472166061401,-1.1252480745315552,-1.4811939001083374,-1.7338006496429443,-1.2572925090789795,-1.486935019493103,-1.3893369436264038,-1.1252480745315552,-0.9300519824028015,-1.2228461503982544,-1.1424713134765625,-1.0678374767303467,-0.8267129063606262,-0.9185698628425598,-0.7405969500541687,-0.6831863522529602,-0.3387226462364197,-0.45354387164115906,-0.3731690049171448,-0.3157584071159363,ROCK
0.0,-0.06313201785087585,0.0757584199309349,0.2462148517370224,0.32828646898269653,0.13889043033123016,0.4924297034740448,0.5808145403862,0.4924297034740448,0.25884124636650085,0.542935311794281,0.6502597332000732,0.6502597332000732,0.3661656975746155,0.6628861427307129,0.7954633831977844,0.776523768901825,0.48611652851104736,0.7891501784324646,0.8270294070243835,0.8080897927284241,0.0,-0.5997541546821594,-1.1742554903030396,-1.5593607425689697,-1.8813340663909912,-1.2942062616348267,-1.6414324045181274,-1.5593607425689697,-1.3383986949920654,-0.9659198522567749,-1.2689534425735474,-1.1679422855377197,-1.1426894664764404,-0.6565729379653931,-0.8838481903076172,-0.776523768901825,-0.7449578046798706,-0.2777808606624603,-0.3977316915988922,-0.33459967374801636,-0.3030336797237396,ROCK
0.0,-0.04190940409898758,0.12572821974754333,0.33527523279190063,0.36521053314208984,0.22750820219516754,0.6166669726371765,0.6705504655838013,0.5029128789901733,0.3412623107433319,0.5867316722869873,0.6765375137329102,0.6525893211364746,0.37718465924263,0.7064728140830994,0.8681234121322632,0.8262140154838562,0.5029128789901733,0.880097508430481,0.9100328087806702,0.8681234121322632,0.0,-0.604692816734314,-1.1674762964248657,-1.5266997814178467,-1.8200656175613403,-1.2752432823181152,-1.5626220703125,-1.4728162288665771,-1.1974115371704102,-0.9399681091308594,-1.2632691860198975,-1.1914244890213013,-1.1435281038284302,-0.796278715133667,-0.9399681091308594,-0.796278715133667,-0.7603563666343689,-0.3173140585422516,-0.46100345253944397,-0.40113288164138794,-0.35922348499298096,ROCK
0.0,-0.045253388583660126,0.10747679322957993,0.2998036742210388,0.32808706164360046,0.2602069675922394,0.582637369632721,0.6165773868560791,0.4808172285556793,0.3733404278755188,0.576980710029602,0.6392040848731995,0.5939506888389587,0.384653776884079,0.6901141405105591,0.8089042901992798,0.7523375749588013,0.5260705947875977,0.8485010266304016,0.8541576862335205,0.8032476305961609,0.0,-0.5713239908218384,-1.1087080240249634,-1.4707350730895996,-1.7252854108810425,-1.2331547737121582,-1.5046751499176025,-1.4085116386413574,-1.1256779432296753,-0.9276944398880005,-1.2388114929199219,-1.1596180200576782,-1.091737985610962,-0.797590970993042,-0.944664478302002,-0.7862775921821594,-0.7353675365447998,-0.3507137596607208,-0.5034439563751221,-0.4299071729183197,-0.3733404278755188,ROCK
0.0,-0.09978325664997101,0.005251750349998474,0.15755251049995422,0.1628042608499527,0.1207902580499649,0.4306435286998749,0.45690229535102844,0.341363787651062,0.2573357820510864,0.4674057960510254,0.49891629815101624,0.45690229535102844,0.3203567862510681,0.5881960391998291,0.666972279548645,0.6144548058509827,0.47265753149986267,0.7352450489997864,0.7194898128509521,0.6617205739021301,0.0,-0.5461820363998413,-1.0608536005020142,-1.4127209186553955,-1.654301404953003,-1.2499165534973145,-1.4914971590042114,-1.3602033853530884,-1.102867603302002,-0.9663220643997192,-1.2079025506973267,-1.0976158380508423,-0.9978325963020325,-0.7247415781021118,-0.9138045907020569,-0.7457485795021057,-0.666972279548645,-0.3833777904510498,-0.5199232697486877,-0.41488829255104065,-0.341363787651062,ROCK
0.0,-0.04658648744225502,0.1164662167429924,0.3552219569683075,0.37851521372795105,0.09899628162384033,0.5532145500183105,0.6230942606925964,0.5240979790687561,0.2329324334859848,0.6230942606925964,0.6871506571769714,0.6580341458320618,0.3552219569683075,0.7453837990760803,0.8676733374595642,0.8152635097503662,0.48915809392929077,0.8793199062347412,0.9142597913742065,0.8676733374595642,0.0,-0.6522108316421509,-1.2461885213851929,-1.6014105081558228,-1.9449858665466309,-1.3277149200439453,-1.659643530845642,-1.54900062084198,-1.3160682916641235,-0.9724929332733154,-1.3277149200439453,-1.234541893005371,-1.1821321249008179,-0.6696807146072388,-0.9491996765136719,-0.8036168813705444,-0.7570304274559021,-0.2795189321041107,-0.44839492440223694,-0.37851521372795105,-0.32610541582107544,ROCK
0.0,-0.05117851123213768,0.1649085432291031,0.4378606081008911,0.4890390932559967,0.21608704328536987,0.5970826148986816,0.602769136428833,0.5800231099128723,0.3753090798854828,0.7392451763153076,0.7221856713294983,0.6198286414146423,0.4378606081008911,0.8700346946716309,0.8700346946716309,0.7790506482124329,0.665320634841919,0.9780781865119934,0.9496456980705261,0.8757212162017822,0.0,-0.5686501264572144,-1.1145542860031128,-1.450057864189148,-1.705950379371643,-1.2225977182388306,-1.5808473825454712,-1.4614307880401611,-1.205538272857666,-0.9268997311592102,-1.3135818243026733,-1.1486732959747314,-1.1088677644729614,-0.665320634841919,-0.9496456980705261,-0.7961101531982422,-0.7506181597709656,-0.3070710599422455,-0.47197961807250977,-0.40942808985710144,-0.36393606662750244,ROCK
0.0,-0.054725244641304016,0.19153836369514465,0.5746150612831116,0.6088183522224426,0.38991737365722656,0.8550819754600525,0.9645324945449829,0.7866753935813904,0.5404118299484253,0.8208786845207214,0.9234885573387146,0.9234885573387146,0.6156589984893799,0.9576917886734009,1.1834334135055542,1.1834334135055542,0.718268871307373,1.1287082433700562,1.2107961177825928,1.2176367044448853,0.0,-0.7387908101081848,-1.4160157442092896,-1.8401364088058472,-2.236894369125366,-1.2586807012557983,-1.682801365852356,-1.6417573690414429,-1.3202465772628784,-0.841400682926178,-1.429697036743164,-1.374971866607666,-1.3818124532699585,-0.9098072052001953,-0.9782137870788574,-0.8345600366592407,-0.8277193307876587,-0.11629115045070648,-0.30782949924468994,-0.30782949924468994,-0.29414820671081543,ROCK
